head,left,right,winner,sampler,score,puid,response_time,network_latency,time_received,loser,left_html,right_html,head_html,winner_html,loser_html,left_filename,right_filename,head_filename,winner_filename,loser_filename,time_received_since_start,datetime_received,start_time,puid_num_responses,num_responses
96,41,75,75,Random,-9999.0,009c46b5fe388a11,2.36299991607666,0.24200010299682617,1658780776.023,41,Sane,Pilot,Bisexual,Pilot,Sane,Sane,Pilot,Bisexual,Pilot,Sane,340.4343206882477,2022-07-25T20:26:16.023000,1658780435.5886793,10,28
57,7,6,7,Random,-9999.0,9cdc64c34a376878,2.799999952316284,0.247999906539917,1658780776.747,6,Cooking,Shopping,Good,Cooking,Shopping,Cooking,Shopping,Good,Cooking,Shopping,341.1583206653595,2022-07-25T20:26:16.747000,1658780435.5886793,4,29
63,76,50,50,Random,-9999.0,4c6f016c7d4a7203,2.502000093460083,0.3229999542236328,1658780776.78,76,Beautiful,Sad,Curious,Sad,Beautiful,Beautiful,Sad,Curious,Sad,Beautiful,341.1913206577301,2022-07-25T20:26:16.780000,1658780435.5886793,6,30
18,19,0,19,Validation,1.0,c1e339304d8f3290,2.0880000591278076,0.28999996185302734,1658780776.825,0,Weak,Driving,Jealous,Weak,Driving,Weak,Driving,Jealous,Weak,Driving,341.23632073402405,2022-07-25T20:26:16.825000,1658780435.5886793,5,31
14,12,75,75,Random,-9999.0,fe45e6534c29bb04,6.496999979019165,0.19099998474121097,1658780777.698,12,Baby,Pilot,Urban,Pilot,Baby,Baby,Pilot,Urban,Pilot,Baby,342.10932064056396,2022-07-25T20:26:17.698000,1658780435.5886793,5,32
73,38,50,38,Random,-9999.0,009c46b5fe388a11,1.7699999809265137,0.6589999198913574,1658780778.059,50,Smart,Sad,Professor,Smart,Sad,Smart,Sad,Professor,Smart,Sad,342.4703207015991,2022-07-25T20:26:18.059000,1658780435.5886793,11,33
7,15,0,0,Validation,2.0,4c6f016c7d4a7203,1.920000076293945,0.2559998035430908,1658780779.019,15,Rural,Driving,Cooking,Driving,Rural,Rural,Driving,Cooking,Driving,Rural,343.4303207397461,2022-07-25T20:26:19.019000,1658780435.5886793,7,34
25,50,33,50,Random,-9999.0,9cdc64c34a376878,2.4060001373291016,0.25,1658780779.41,33,Sad,Immigrant,Dropout,Sad,Immigrant,Sad,Immigrant,Dropout,Sad,Immigrant,343.821320772171,2022-07-25T20:26:19.410000,1658780435.5886793,5,35
23,74,53,53,Random,-9999.0,009c46b5fe388a11,3.134000062942505,0.2290000915527344,1658780781.42,74,Flight attendant,Nerdy,Obese,Nerdy,Flight attendant,Flight attendant,Nerdy,Obese,Nerdy,Flight attendant,345.8313207626343,2022-07-25T20:26:21.420000,1658780435.5886793,12,36
24,99,10,10,Random,-9999.0,fe45e6534c29bb04,5.2789998054504395,0.18500018119812012,1658780783.167,99,Drunk,Yoga,College,Yoga,Drunk,Drunk,Yoga,College,Yoga,Drunk,347.57832074165344,2022-07-25T20:26:23.167000,1658780435.5886793,6,37
92,25,31,31,Random,-9999.0,9cdc64c34a376878,4.06000018119812,0.247999906539917,1658780783.715,25,Dropout,Homeowner,Muslim,Homeowner,Dropout,Dropout,Homeowner,Muslim,Homeowner,Dropout,348.12632060050964,2022-07-25T20:26:23.715000,1658780435.5886793,6,38
31,84,89,89,Random,-9999.0,009c46b5fe388a11,2.7799999713897705,0.25099992752075195,1658780784.623,84,Fascist,American Indian,Homeowner,American Indian,Fascist,Fascist,American Indian,Homeowner,American Indian,Fascist,349.03432059288025,2022-07-25T20:26:24.623000,1658780435.5886793,13,39
29,40,69,69,Random,-9999.0,4c6f016c7d4a7203,5.8429999351501465,0.30900001525878906,1658780785.105,40,Logical,Engineer,Citizen,Engineer,Logical,Logical,Engineer,Citizen,Engineer,Logical,349.5163207054138,2022-07-25T20:26:25.105000,1658780435.5886793,8,40
36,45,52,45,Random,-9999.0,4c6f016c7d4a7203,0.1770000457763672,0.13700008392333984,1658780785.756,52,Passive,Optimistic,Wealthy,Passive,Optimistic,Passive,Optimistic,Wealthy,Passive,Optimistic,350.167320728302,2022-07-25T20:26:25.756000,1658780435.5886793,9,41
37,49,28,49,Random,-9999.0,473f448cb2ab2122,39.007999897003174,0.2929999828338623,1658780785.824,28,Pessimistic,Cis,Dumb,Pessimistic,Cis,Pessimistic,Cis,Dumb,Pessimistic,Cis,350.2353205680847,2022-07-25T20:26:25.824000,1658780435.5886793,3,42
4,7,56,56,Random,-9999.0,4c6f016c7d4a7203,0.12199997901916504,0.13899993896484375,1658780786.017,7,Cooking,Happy,Woodworking,Happy,Cooking,Cooking,Happy,Woodworking,Happy,Cooking,350.428320646286,2022-07-25T20:26:26.017000,1658780435.5886793,10,43
17,47,70,70,Random,-9999.0,4c6f016c7d4a7203,0.20799994468688965,0.13899993896484375,1658780786.358,47,Lonely,Student,Angry,Student,Lonely,Lonely,Student,Angry,Student,Lonely,350.76932072639465,2022-07-25T20:26:26.358000,1658780435.5886793,11,44
85,61,29,29,Random,-9999.0,fe45e6534c29bb04,3.1519999504089355,0.20600008964538577,1658780786.546,61,Dirty,Citizen,Socialist,Citizen,Dirty,Dirty,Citizen,Socialist,Citizen,Dirty,350.95732069015503,2022-07-25T20:26:26.546000,1658780435.5886793,7,45
83,47,39,47,Random,-9999.0,9cdc64c34a376878,2.703000068664551,0.24499988555908203,1658780786.664,39,Lonely,Street-smart,Conservative,Lonely,Street-smart,Lonely,Street-smart,Conservative,Lonely,Street-smart,351.0753207206726,2022-07-25T20:26:26.664000,1658780435.5886793,7,46
11,69,71,71,Random,-9999.0,4c6f016c7d4a7203,0.33499979972839355,0.13200020790100098,1658780786.828,69,Engineer,Soldier,Chess,Soldier,Engineer,Engineer,Soldier,Chess,Soldier,Engineer,351.2393207550049,2022-07-25T20:26:26.828000,1658780435.5886793,12,47
95,40,48,40,Random,-9999.0,4c6f016c7d4a7203,0.13699984550476074,0.13000011444091797,1658780787.347,48,Logical,Sympathetic,Heterosexual,Logical,Sympathetic,Logical,Sympathetic,Heterosexual,Logical,Sympathetic,351.75832056999207,2022-07-25T20:26:27.347000,1658780435.5886793,13,48
48,94,18,18,Random,-9999.0,009c46b5fe388a11,2.496000051498413,0.39499998092651367,1658780787.472,94,Lesbian,Jealous,Sympathetic,Jealous,Lesbian,Lesbian,Jealous,Sympathetic,Jealous,Lesbian,351.88332056999207,2022-07-25T20:26:27.472000,1658780435.5886793,14,49
12,42,101,42,Random,-9999.0,4c6f016c7d4a7203,0.28099989891052246,0.1380000114440918,1658780787.761,101,Crazy,Loser,Baby,Crazy,Loser,Crazy,Loser,Baby,Crazy,Loser,352.17232060432434,2022-07-25T20:26:27.761000,1658780435.5886793,14,50
37,27,84,84,Random,-9999.0,4c6f016c7d4a7203,0.28800010681152344,0.13899993896484375,1658780788.194,27,Woman,Fascist,Dumb,Fascist,Woman,Woman,Fascist,Dumb,Fascist,Woman,352.6053206920624,2022-07-25T20:26:28.194000,1658780435.5886793,15,51
0,88,92,92,Random,-9999.0,4c6f016c7d4a7203,0.122999906539917,0.12800002098083496,1658780788.676,88,African American,Muslim,Driving,Muslim,African American,African American,Muslim,Driving,Muslim,African American,353.08732080459595,2022-07-25T20:26:28.676000,1658780435.5886793,16,52
96,68,99,99,Random,-9999.0,4c6f016c7d4a7203,0.11699986457824708,0.13700008392333984,1658780788.928,68,Doctor,Drunk,Bisexual,Drunk,Doctor,Doctor,Drunk,Bisexual,Drunk,Doctor,353.33932065963745,2022-07-25T20:26:28.928000,1658780435.5886793,17,53
93,37,96,96,Random,-9999.0,fe45e6534c29bb04,2.509000062942505,0.2200000286102295,1658780789.253,37,Dumb,Bisexual,Gay,Bisexual,Dumb,Dumb,Bisexual,Gay,Bisexual,Dumb,353.66432070732117,2022-07-25T20:26:29.253000,1658780435.5886793,8,54
71,99,36,99,Random,-9999.0,4c6f016c7d4a7203,0.4890000820159912,0.13400006294250488,1658780789.55,36,Drunk,Wealthy,Soldier,Drunk,Wealthy,Drunk,Wealthy,Soldier,Drunk,Wealthy,353.9613206386566,2022-07-25T20:26:29.550000,1658780435.5886793,18,55
81,45,101,101,Random,-9999.0,009c46b5fe388a11,1.9160001277923584,0.2609999179840088,1658780789.708,45,Passive,Loser,Democrat,Loser,Passive,Passive,Loser,Democrat,Loser,Passive,354.1193206310272,2022-07-25T20:26:29.708000,1658780435.5886793,15,56
81,66,24,24,Random,-9999.0,c1e339304d8f3290,12.68999981880188,0.2850000858306885,1658780789.775,66,Nurse,College,Democrat,College,Nurse,Nurse,College,Democrat,College,Nurse,354.18632078170776,2022-07-25T20:26:29.775000,1658780435.5886793,6,57
48,43,99,43,Random,-9999.0,4c6f016c7d4a7203,0.4239997863769531,0.13500022888183594,1658780790.108,99,Anxious,Drunk,Sympathetic,Anxious,Drunk,Anxious,Drunk,Sympathetic,Anxious,Drunk,354.51932072639465,2022-07-25T20:26:30.108000,1658780435.5886793,19,58
16,56,54,54,Random,-9999.0,4c6f016c7d4a7203,0.2839999198913574,0.12899994850158691,1658780790.816,56,Happy,Naughty,Confident,Naughty,Happy,Happy,Naughty,Confident,Naughty,Happy,355.22732067108154,2022-07-25T20:26:30.816000,1658780435.5886793,20,59
9,44,3,3,Random,-9999.0,9cdc64c34a376878,4.066999912261963,0.24000000953674316,1658780790.973,44,Aggressive,Karate,Weightlifting,Karate,Aggressive,Aggressive,Karate,Weightlifting,Karate,Aggressive,355.3843207359314,2022-07-25T20:26:30.973000,1658780435.5886793,8,60
100,33,89,33,Random,-9999.0,473f448cb2ab2122,5.028000116348267,0.21499991416931152,1658780791.062,89,Immigrant,American Indian,Winner,Immigrant,American Indian,Immigrant,American Indian,Winner,Immigrant,American Indian,355.47332072257996,2022-07-25T20:26:31.062000,1658780435.5886793,4,61
20,3,0,3,Validation,5.0,4c6f016c7d4a7203,0.17400002479553223,0.13100004196166992,1658780791.413,0,Karate,Driving,Strong,Karate,Driving,Karate,Driving,Strong,Karate,Driving,355.82432079315186,2022-07-25T20:26:31.413000,1658780435.5886793,21,62
9,41,84,41,Random,-9999.0,4c6f016c7d4a7203,0.15599989891052246,0.14800000190734863,1658780791.712,84,Sane,Fascist,Weightlifting,Sane,Fascist,Sane,Fascist,Weightlifting,Sane,Fascist,356.1233205795288,2022-07-25T20:26:31.712000,1658780435.5886793,22,63
72,38,71,38,Random,-9999.0,4c6f016c7d4a7203,0.14599990844726562,0.13700008392333984,1658780792.136,71,Smart,Soldier,Scientist,Smart,Soldier,Smart,Soldier,Scientist,Smart,Soldier,356.54732060432434,2022-07-25T20:26:32.136000,1658780435.5886793,23,64
75,72,2,2,Random,-9999.0,4c6f016c7d4a7203,0.11599993705749512,0.2710001468658447,1658780792.384,72,Scientist,Knitting,Pilot,Knitting,Scientist,Scientist,Knitting,Pilot,Knitting,Scientist,356.79532074928284,2022-07-25T20:26:32.384000,1658780435.5886793,24,65
25,68,57,68,Random,-9999.0,4c6f016c7d4a7203,0.07999992370605469,0.1380000114440918,1658780792.597,57,Doctor,Good,Dropout,Doctor,Good,Doctor,Good,Dropout,Doctor,Good,357.00832056999207,2022-07-25T20:26:32.597000,1658780435.5886793,25,66
71,31,6,31,Random,-9999.0,4c6f016c7d4a7203,0.15899991989135742,0.13300013542175293,1658780792.889,6,Homeowner,Shopping,Soldier,Homeowner,Shopping,Homeowner,Shopping,Soldier,Homeowner,Shopping,357.3003206253052,2022-07-25T20:26:32.889000,1658780435.5886793,26,67
6,0,18,0,Validation,4.0,c1e339304d8f3290,2.886000156402588,0.24099993705749512,1658780792.893,18,Driving,Jealous,Shopping,Driving,Jealous,Driving,Jealous,Shopping,Driving,Jealous,357.30432057380676,2022-07-25T20:26:32.893000,1658780435.5886793,7,68
90,13,0,13,Random,-9999.0,4c6f016c7d4a7203,0.1640000343322754,0.1359999179840088,1658780793.19,0,Adult,Driving,Asian,Adult,Driving,Adult,Driving,Asian,Adult,Driving,357.6013207435608,2022-07-25T20:26:33.190000,1658780435.5886793,27,69
21,4,51,4,Random,-9999.0,4c6f016c7d4a7203,0.12000012397766112,0.13299989700317383,1658780793.441,51,Woodworking,Peaceful,Lazy,Woodworking,Peaceful,Woodworking,Peaceful,Lazy,Woodworking,Peaceful,357.85232067108154,2022-07-25T20:26:33.441000,1658780435.5886793,28,70
58,61,98,61,Random,-9999.0,fe45e6534c29bb04,4.115000009536743,0.2039999961853027,1658780793.563,98,Dirty,Vaccinated,Flirty,Dirty,Vaccinated,Dirty,Vaccinated,Flirty,Dirty,Vaccinated,357.9743206501007,2022-07-25T20:26:33.563000,1658780435.5886793,9,71
44,48,41,48,Random,-9999.0,4c6f016c7d4a7203,0.25300002098083496,0.13299989700317383,1658780793.829,41,Sympathetic,Sane,Aggressive,Sympathetic,Sane,Sympathetic,Sane,Aggressive,Sympathetic,Sane,358.24032068252563,2022-07-25T20:26:33.829000,1658780435.5886793,29,72
96,37,38,37,Random,-9999.0,4c6f016c7d4a7203,0.2280001640319824,0.12999987602233887,1658780794.495,38,Dumb,Smart,Bisexual,Dumb,Smart,Dumb,Smart,Bisexual,Dumb,Smart,358.9063205718994,2022-07-25T20:26:34.495000,1658780435.5886793,30,73
8,73,85,85,Random,-9999.0,4c6f016c7d4a7203,0.5559999942779541,0.12900018692016602,1658780795.508,73,Professor,Socialist,Robotics,Socialist,Professor,Professor,Socialist,Robotics,Socialist,Professor,359.9193205833435,2022-07-25T20:26:35.508000,1658780435.5886793,31,74
62,65,60,60,Random,-9999.0,fe45e6534c29bb04,2.322000026702881,0.19099998474121097,1658780796.071,65,Calm,Annoyed,Cynical,Annoyed,Calm,Calm,Annoyed,Cynical,Annoyed,Calm,360.48232078552246,2022-07-25T20:26:36.071000,1658780435.5886793,10,75
56,88,9,9,Random,-9999.0,cfdc352c2036374d,7.7250001430511475,0.16100001335144043,1658780796.075,88,African American,Weightlifting,Happy,Weightlifting,African American,African American,Weightlifting,Happy,Weightlifting,African American,360.48632073402405,2022-07-25T20:26:36.075000,1658780435.5886793,1,76
38,12,55,55,Random,-9999.0,473f448cb2ab2122,4.799000024795532,0.20799994468688965,1658780796.074,12,Baby,Moody,Smart,Moody,Baby,Baby,Moody,Smart,Moody,Baby,360.4853205680847,2022-07-25T20:26:36.074000,1658780435.5886793,5,77
54,12,61,12,Random,-9999.0,4c6f016c7d4a7203,0.2239999771118164,0.125,1658780796.193,61,Baby,Dirty,Naughty,Baby,Dirty,Baby,Dirty,Naughty,Baby,Dirty,360.6043207645416,2022-07-25T20:26:36.193000,1658780435.5886793,32,78
19,51,74,51,Random,-9999.0,c1e339304d8f3290,3.2760000228881836,0.23600006103515625,1658780796.448,74,Peaceful,Flight attendant,Weak,Peaceful,Flight attendant,Peaceful,Flight attendant,Weak,Peaceful,Flight attendant,360.85932064056396,2022-07-25T20:26:36.448000,1658780435.5886793,8,79
12,77,72,72,Random,-9999.0,4c6f016c7d4a7203,0.23600006103515625,0.12999987602233887,1658780796.877,77,Ugly,Scientist,Baby,Scientist,Ugly,Ugly,Scientist,Baby,Scientist,Ugly,361.2883207798004,2022-07-25T20:26:36.877000,1658780435.5886793,33,80
24,0,7,0,Validation,8.0,4c6f016c7d4a7203,0.19800019264221191,0.12799978256225586,1658780797.513,7,Driving,Cooking,College,Driving,Cooking,Driving,Cooking,College,Driving,Cooking,361.9243206977844,2022-07-25T20:26:37.513000,1658780435.5886793,34,81
1,72,2,2,Random,-9999.0,cfdc352c2036374d,2.624000072479248,0.1640000343322754,1658780798.852,72,Scientist,Knitting,Fashion,Knitting,Scientist,Scientist,Knitting,Fashion,Knitting,Scientist,363.263320684433,2022-07-25T20:26:38.852000,1658780435.5886793,2,82
45,72,25,72,Random,-9999.0,fe45e6534c29bb04,3.0180001258850098,0.18899989128112793,1658780799.275,25,Scientist,Dropout,Passive,Scientist,Dropout,Scientist,Dropout,Passive,Scientist,Dropout,363.68632078170776,2022-07-25T20:26:39.275000,1658780435.5886793,11,83
83,89,97,89,Random,-9999.0,9cdc64c34a376878,8.407000064849854,0.24099993705749512,1658780799.622,97,American Indian,Queer,Conservative,American Indian,Queer,American Indian,Queer,Conservative,American Indian,Queer,364.0333206653595,2022-07-25T20:26:39.622000,1658780435.5886793,9,84
59,80,7,80,Random,-9999.0,c1e339304d8f3290,2.940000057220459,0.27900004386901855,1658780799.628,7,Republican,Cooking,Energetic,Republican,Cooking,Republican,Cooking,Energetic,Republican,Cooking,364.03932070732117,2022-07-25T20:26:39.628000,1658780435.5886793,9,85
62,51,24,24,Random,-9999.0,4c6f016c7d4a7203,3.247999906539917,0.1359999179840088,1658780801.018,51,Peaceful,College,Cynical,College,Peaceful,Peaceful,College,Cynical,College,Peaceful,365.42932057380676,2022-07-25T20:26:41.018000,1658780435.5886793,35,86
28,0,21,0,Validation,9.0,cfdc352c2036374d,2.807999849319458,0.15900015830993652,1658780801.843,21,Driving,Lazy,Cis,Driving,Lazy,Driving,Lazy,Cis,Driving,Lazy,366.2543206214905,2022-07-25T20:26:41.843000,1658780435.5886793,3,87
12,100,14,14,Random,-9999.0,fe45e6534c29bb04,3.0279998779296875,0.2039999961853027,1658780802.501,100,Winner,Urban,Baby,Urban,Winner,Winner,Urban,Baby,Urban,Winner,366.9123206138611,2022-07-25T20:26:42.501000,1658780435.5886793,12,88
21,5,0,0,Validation,10.0,4c6f016c7d4a7203,2.7089998722076416,0.25500011444091797,1658780803.987,5,Reading,Driving,Lazy,Driving,Reading,Reading,Driving,Lazy,Driving,Reading,368.39832067489624,2022-07-25T20:26:43.987000,1658780435.5886793,36,89
77,0,42,42,Random,-9999.0,9cdc64c34a376878,4.273000001907349,0.24300003051757812,1658780804.129,0,Driving,Crazy,Ugly,Crazy,Driving,Driving,Crazy,Ugly,Crazy,Driving,368.5403206348419,2022-07-25T20:26:44.129000,1658780435.5886793,10,90
51,61,66,61,Random,-9999.0,c1e339304d8f3290,4.74399995803833,0.2390000820159912,1658780804.607,66,Dirty,Nurse,Peaceful,Dirty,Nurse,Dirty,Nurse,Peaceful,Dirty,Nurse,369.0183207988739,2022-07-25T20:26:44.607000,1658780435.5886793,10,91
96,8,45,45,Random,-9999.0,cfdc352c2036374d,3.2079999446868896,0.17199993133544922,1658780805.197,8,Robotics,Passive,Bisexual,Passive,Robotics,Robotics,Passive,Bisexual,Passive,Robotics,369.6083207130432,2022-07-25T20:26:45.197000,1658780435.5886793,4,92
17,66,37,37,Random,-9999.0,4c6f016c7d4a7203,1.4260001182556152,0.2560000419616699,1658780805.543,66,Nurse,Dumb,Angry,Dumb,Nurse,Nurse,Dumb,Angry,Dumb,Nurse,369.9543206691742,2022-07-25T20:26:45.543000,1658780435.5886793,37,93
51,78,1,78,Random,-9999.0,fe45e6534c29bb04,3.0309998989105225,0.19300007820129397,1658780805.734,1,Healthy,Fashion,Peaceful,Healthy,Fashion,Healthy,Fashion,Peaceful,Healthy,Fashion,370.1453206539154,2022-07-25T20:26:45.734000,1658780435.5886793,13,94
20,17,0,0,Validation,11.0,4c6f016c7d4a7203,0.9089999198913574,0.1380000114440918,1658780806.592,17,Angry,Driving,Strong,Driving,Angry,Angry,Driving,Strong,Driving,Angry,371.0033206939697,2022-07-25T20:26:46.592000,1658780435.5886793,38,95
28,68,60,60,Random,-9999.0,4c6f016c7d4a7203,0.3839998245239258,0.1380000114440918,1658780807.109,68,Doctor,Annoyed,Cis,Annoyed,Doctor,Doctor,Annoyed,Cis,Annoyed,Doctor,371.5203206539154,2022-07-25T20:26:47.109000,1658780435.5886793,39,96
97,48,22,22,Random,-9999.0,4c6f016c7d4a7203,0.252000093460083,0.14100003242492676,1658780807.51,48,Sympathetic,Hard-working,Queer,Hard-working,Sympathetic,Sympathetic,Hard-working,Queer,Hard-working,Sympathetic,371.9213206768036,2022-07-25T20:26:47.510000,1658780435.5886793,40,97
